problem_no,sub_id,stem,correct,explanation
101-23-8,2,"CがAのBに対する金銭債務の連帯保証人である場合、BがCに対して履行を請求しても、Cは、まず主たる債務者Aに催告すべき旨を請求することができない。",TRUE,"これが連帯保証人の特徴です。通常の保証人と異なり、連帯保証人には、まず主債務者に請求せよと主張する「催告の抗弁権」がありません。"
101-23-8,3,"CがAのBに対する金銭債務の連帯保証人である場合、BがAの財産を差し押さえることなくCの財産を差し押さえてきても、Cは、まず主たる債務者Aの財産を差し押さえるべき旨を請求することができない。",TRUE,"これも連帯保証人の特徴です。連帯保証人には、まず主債務者の財産から執行せよと主張する「検索の抗弁権」がありません。BはAとCのどちらからでも、自由に債権を回収できます。"
101-23-8,4,"AのBに対する金銭債務について、C及びDがそれぞれBとの間で保証契約を締結した。CとDとの間に連帯の特約がない場合でも、CとDは、各自、全額について保証債務を履行する義務を負う。",FALSE,"複数の保証人がいる場合、連帯の特約がなければ「分別の利益」があり、各保証人は、保証人の頭数で割った平等の割合で義務を負います。全額の義務は負いません。"
101-23-9,1,"委任契約は、委任者又は受任者のいずれか一方がいつでもその解除をすることができる。",TRUE,"はい、委任契約は当事者間の信頼関係を基礎とするため、いつでも一方的に解除することができます。ただし、相手方に不利な時期に解除した場合などは、損害賠償義務が生じることがあります（民法第651条）。"
101-23-9,2,"委任契約は、委任者又は受任者が破産手続開始の決定を受けたことによって終了する。",TRUE,"委任契約は当事者の信頼関係や資力を基礎とするため、当事者の死亡または破産手続開始の決定によって、当然に終了します（民法第653条）。"
101-23-9,3,"受任者は、委任事務を処理するために費用を要する場合、委任者に対し、その費用の前払を請求することができない。",FALSE,"受任者は、委任事務の処理に費用がかかる場合、委任者に対してその費用の前払いを請求することができます（民法第649条）。"
101-23-9,4,"受任者は、委任者の許諾を得たときでなければ、復受任者を選任して委任事務を処理させることができない。",TRUE,"委任契約は特定の相手を信頼して依頼するものであるため、受任者は原則として自ら事務を処理しなければなりません。復代理人を選任するには、委任者の許諾またはやむを得ない事由が必要です（民法第104条）。"
101-23-10,1,"相続人が数人いる場合、各共同相続人は、その法定相続分に応じて被相続人の権利義務を承継し、遺産分割までの間は、各相続財産を共有する。",TRUE,"はい、これが共同相続の基本的な状態です。遺言がない場合、相続財産は、遺産分割協議が完了するまで、法定相続人の共有状態となります。"
101-23-10,2,"被相続人の配偶者と子が相続人である場合、配偶者の法定相続分は2分の1、子の法定相続分は2分の1である。",TRUE,"その通りです。子が複数人いる場合は、その2分の1の相続分を子の人数で均等に分け合います。"
101-23-10,3,"被相続人の配偶者と兄弟姉妹が相続人である場合、配偶者の法定相続分は3分の2、兄弟姉妹の法定相続分は3分の1である。",FALSE,"配偶者と兄弟姉妹が相続人となる場合の法定相続分は、配偶者が4分の3、兄弟姉妹が4分の1です。"
101-23-10,4,"被相続人の遺言がない場合、共同相続人は、いつでもその協議で遺産の分割をすることができる。",TRUE,"はい、遺言による分割方法の指定がない限り、共同相続人は、いつでも協議によって自由に遺産の分割方法を決めることができます（遺産分割協議）。"
101-23-11,1,"区分所有法によれば、区分所有者は、規約に別段の定めがない限り、集会の決議によって、管理者を選任し、又は解任することができる。",TRUE,"はい、管理者は、原則として、区分所有者及び議決権の各過半数による集会の決議で選任・解任されます。規約で別段の定めをすることも可能です。"
101-23-11,2,"区分所有法によれば、集会において、区分所有者及び議決権の各5分の4以上の多数による建替え決議があったときは、当該決議に賛成しなかった区分所有者も、当該決議に従う義務がある。",FALSE,"建替え決議に賛成しなかった区分所有者は、決議に従う義務はありません。ただし、建替えに参加しない場合は、決議に賛成した区分所有者等が、その区分所有権および敷地利用権を時価で売り渡すよう請求することができます（売渡し請求権）。"
101-23-11,3,"区分所有法によれば、管理者は、少なくとも毎年1回集会を招集しなければならないが、区分所有者全員の同意があるときは、集会を招集しないで書面又は電磁的方法による決議をすることができる。",TRUE,"その通りです。管理者は毎年1回の定期集会を招集する義務がありますが、全員の同意があれば、集会を開かずに書面投票等で決議することも認められています（書面決議）。"
101-23-11,4,"区分所有法によれば、共用部分の変更（その形状又は効用の著しい変更を伴わないものを除く。）は、区分所有者及び議決権の各4分の3以上の多数による集会の決議で決するが、この区分所有者の定数は、規約で過半数まで減ずることができる。",TRUE,"はい、大規模修繕などの「特別決議」は、原則として区分所有者・議決権の各4分の3以上が必要です。ただし、この「区分所有者の頭数」については、規約で過半数まで緩和することが認められています（議決権の4分の3以上は緩和不可）。"
101-23-12,1,"不動産の登記記録において、権利部の甲区に記録される事項は、所有権の保存、移転のほか、所有権の変更、更正、抹消などである。",TRUE,"はい、甲区は「所有権に関する事項」を記録する欄です。所有権の発生、移転、変更、消滅などが時系列で記録されます。"
101-23-12,2,"不動産の登記記録において、権利部の乙区に記録される事項は、抵当権、地役権、賃借権などの所有権以外の権利に関する事項である。",TRUE,"はい、乙区は「所有権以外の権利に関する事項」を記録する欄です。抵当権や賃借権、地役権などの設定、変更、消滅が記録されます。"
101-23-12,3,"建物の表示に関する登記の登記事項は、所在、家屋番号、種類、構造、床面積のほか、建物の名称があるときはその名称も記録される。",TRUE,"その通りです。これらの事項が、不動産の物理的な状況を示す「表題部」に記録されます。"
101-23-12,4,"土地の登記事項証明書の交付を請求する場合、地番でなく、いわゆる住居表示で請求することができる。",FALSE,"登記は地番によって管理されています。したがって、登記事項証明書の請求は、住居表示ではなく、正確な地番で行う必要があります。"
101-23-13,1,"建物の所有を目的とする土地の賃借権は、これを登記していなくても、その土地の上に借地権者が登記されている建物を所有するときは、これをもって第三者に対抗することができる。",TRUE,"はい、これが借地権の対抗要件です。借地権自体の登記がなくても、土地上の建物に自己名義の所有権保存登記または移転登記を備えれば、借地権を第三者に対抗できます（借地借家法第10条）。"
101-23-13,2,"建物の賃貸借は、これを登記していなくても、建物の引渡しがあったときは、その後その建物について物権を取得した者に対し、その効力を生ずる。",TRUE,"はい、これが借家権の対抗要件です。賃借権の登記がなくても、実際にその建物に居住するなど「引渡し」を受けていれば、新しい所有者などの第三者に賃借権を対抗できます（借地借家法第31条）。"
101-23-13,3,"借地権の存続期間が満了した場合、契約の更新がないときは、借地権者は、借地権設定者に対し、建物を時価で買い取るべきことを請求することができる。",TRUE,"はい、これを建物買取請求権といいます。借地上の建物が存在する場合、借地人は地主に対し、建物を時価で買い取るよう請求できます。地主はこれを拒むことはできません（強行規定）。"
101-23-13,4,"借地上の建物が滅失した場合、借地権者が借地権設定者の承諾を得ないで残存期間を超えて存続すべき建物を築造したときは、借地権設定者は、土地の賃貸借契約を解除することができる。",TRUE,"はい、建物の再築には原則として地主の承諾が必要です。特に、残存期間を超えるような建物を無断で再築する行為は、信頼関係を破壊する行為として契約解除の正当事由となり得ます。"
101-23-14,1,"Aは、自己の所有する甲土地をBに売却し、引き渡した。Aが甲土地について担保責任を負わない旨の特約を結んでいても、Aが甲土地に抵当権が存在することを知りながらBに告げなかった場合、Aはその責任を免れることができない。",TRUE,"はい、契約不適合責任を負わないとする特約（免責特約）は有効ですが、売主が知りながら告げなかった事実（この場合は抵当権の存在）については、責任を免れることはできません（民法第572条）。"
101-23-14,2,"Aは、自己の所有する甲土地をBに売却し、引き渡した。甲土地の面積が契約の内容に適合しない場合、BはAに対して、代金の減額を請求することができる。",TRUE,"はい、数量不足は契約不適合の一種です。買主Bは、追完請求（不足分の引渡し）とともに、または追完がなされない場合に代金減額を請求することができます。"
101-23-14,3,"Aは、自己の所有する甲土地をBに売却し、引き渡した。甲土地が第三者の権利を侵害することが契約の内容に適合しない場合、Bは、その不適合を知った時から2年以内にAにその旨を通知しないと、契約の解除をすることができない。",FALSE,"買主が契約不適合を知った時から「1年以内」にその旨を売主に通知しないと、追完請求や代金減額請求、契約解除などができなくなります。2年ではありません。"
101-23-14,4,"Aは、自己の所有する甲土地をBに売却し、引き渡した。甲土地がCの所有物であり、Aがその所有権をBに移転できない場合、Bは、Aに対して損害賠償を請求することはできるが、契約を解除することはできない。",FALSE,"他人物売買であり、売主Aが所有権を移転できない場合、買主Bは、契約を解除することができます。また、損害賠償請求も可能です。"
102-23-15,1,"市街化区域内において、2,500㎡の土地で、自己の居住の用に供する住宅を建築する目的で開発行為を行う場合、開発許可は不要である。",FALSE,"市街化区域における開発許可の面積基準は、原則として1,000㎡以上です。自己居住用であっても、2,500㎡の開発行為には許可が必要です。"
102-23-15,2,"市街化調整区域内において、農業を営む者の後継者が、その区域内で居住するための住宅を新築する場合、開発許可は不要である。",TRUE,"はい、市街化調整区域は原則として開発が抑制されますが、農林漁業を営む者の居住用または業務用建築物のための開発行為は、許可が不要となる例外にあたります。"
102-23-15,3,"市街化区域及び市街化調整区域のいずれでもない都市計画区域（非線引区域）において、3,500㎡の土地で、医療法に規定する病院を建築する目的で開発行為を行う場合、開発許可は不要である。",FALSE,"非線引都市計画区域における開発許可の面積基準は、原則として3,000㎡以上です。病院は公益施設ですが、開発許可が不要となる例外にはあたらないため、3,500㎡の開発行為には許可が必要です。"
102-23-15,4,"準都市計画区域内において、2,500㎡の土地で、社会福祉法に規定する老人ホームを建築する目的で開発行為を行う場合、開発許可は不要である。",TRUE,"準都市計画区域における開発許可の面積基準は、原則として3,000㎡以上です。したがって、2,500㎡の開発行為には許可は不要です。"
102-23-16,1,"第一種住居地域においては、客席の部分の床面積の合計が200㎡未満の劇場は建築できるが、200㎡以上のものは建築できない。",TRUE,"はい、第一種住居地域では、小規模な店舗や事務所、劇場などが建築可能です。劇場の規模制限は200㎡未満です。"
102-23-16,2,"近隣商業地域においては、個室付浴場業に係るものなど、一定の風俗営業を営む施設は建築できない。",TRUE,"近隣商業地域は、近隣の住民が日用品の買い物をするための地域であり、風俗営業施設の建築は規制されています。これらの施設は商業地域の一部でのみ建築可能です。"
102-23-16,3,"工業地域においては、共同住宅や老人ホームを建築することができる。",FALSE,"工業地域は、主に工業の利便を図る地域であり、住宅、共同住宅、老人ホーム、学校、病院などの建築は原則として禁止されています。"
102-23-16,4,"工業専用地域においては、公衆浴場や、工場に附属する診療所を建築することができる。",TRUE,"工業専用地域は、ほぼ全ての住宅や店舗、公共施設が建築できませんが、例外的に公衆浴場や、工場で働く人のための診療所などは建築が認められています。"
102-23-17,1,"建築物の敷地が、幅員15m以上の道路（特定道路）に接続する幅員6m以上の道路に接する場合、特定道路から70m以内の部分において、容積率が緩和されることがある。",TRUE,"はい、これが接道義務に関する容積率の緩和規定です。敷地が広い道路に接続する細い道に面している場合に、一定の範囲で容積率が割り増しされます。"
102-23-17,2,"建築物の前面道路の幅員が12m未満の場合、その建築物の容積率は、都市計画で定められた容積率と、前面道路の幅員に法定の数値を乗じたものとを比較して、いずれか大きい方の数値以下でなければならない。",FALSE,"比較して「いずれか厳しい方（小さい方）」の数値以下でなければなりません。これを前面道路幅員による容積率制限といいます。"
102-23-17,3,"第一種住居地域で、その地域の建蔽率の限度が60%とされている場合、防火地域内にあり、かつ、耐火建築物である建築物は、建蔽率の制限を受けない。",FALSE,"防火地域内の耐火建築物は、建蔽率が10%緩和（この場合は70%）されます。建蔽率制限を受けなくなる（100%になる）のは、商業地域で建蔽率80%とされている地域内の防火耐火建築物など、ごく一部のケースです。"
102-23-17,4,"建築物の敷地が2つの異なる用途地域にわたる場合、その敷地内の建築物の用途は、敷地の過半が属する用途地域の規制を受ける。",TRUE,"はい、これが用途地域がまたがる場合の基本的なルールです。建築物の用途については、敷地の面積の大きい方の用途地域の規制が、敷地全体に適用されます。"
102-23-18,1,"宅地造成等規制法において「宅地」とは、農地、採草放牧地及び森林並びに道路、公園、河川その他公共の用に供する施設以外の土地をいう。",TRUE,"はい、これが宅地造成等規制法における「宅地」の定義です。登記上の地目とは関係なく、土地の現況によって判断されます。"
102-23-18,2,"宅地造成工事規制区域内において、高さ1.5mの擁壁の除却工事を行う場合、都道府県知事の許可が必要である。",TRUE,"はい、宅地造成工事規制区域内では、一定規模を超える擁壁（高さ2m超）の設置だけでなく、既存の擁壁の「除却」工事にも都道府県知事の許可が必要です。設問のケースは許可が必要な工事に該当します。"
102-23-18,3,"宅地造成工事規制区域内において、切土であって、当該切土をする土地の面積が400㎡で、かつ、高さ1.5mの崖を生ずることとなるものに関する工事を行う場合、都道府県知事の許可は不要である。",TRUE,"宅地造成に関する工事で許可が必要となるのは、①切土で高さ2m超の崖を生じるもの、②盛土で高さ1m超の崖を生じるもの、③切土と盛土を同時に行い、高さ2m超の崖を生じるもの、④面積が500㎡超のもの、のいずれかに該当する場合です。設問はいずれにも該当しないため許可は不要です。"
102-23-18,4,"宅地造成工事規制区域の指定の際に、すでに造成工事が行われていた宅地の所有者は、その指定があった日から21日以内に、その旨を都道府県知事に届け出る必要はない。",FALSE,"規制区域に指定された際、すでに造成中または造成済みの宅地がある場合、その宅地の所有者、管理者または占有者は、指定日から21日以内に都道府県知事にその旨を届け出る義務があります。"
102-23-19,1,"土地区画整理組合は、その事業に要する経費に充てるため、参加組合員から金銭を徴収することができる。",FALSE,"経費に充てるために金銭を徴収するのは「賦課金」であり、これは土地の権利者である組合員から徴収します。「参加組合員」は、組合に代わって宅地を造成し、保留地を取得するデベロッパーなどを指し、賦課金の対象ではありません。"
102-23-19,2,"施行者は、換地計画において、保留地を定めることができる。定められた保留地は、換地処分の公告があった日の翌日において、施行者が取得する。",TRUE,"はい、保留地は事業費用を捻出するために設けられる土地であり、換地処分の公告の翌日に、施行者が原始的に取得します。その後、売却され事業資金となります。"
102-23-19,3,"換地処分は、関係権利者に対し、換地計画において定められた関係事項を通知してするものとする。",TRUE,"その通りです。換地処分は、施行者が関係権利者（土地所有者や借地権者など）に対して、換地計画の内容（どの土地がどの換地に変わったか等）を通知することによって行われます。"
102-23-19,4,"換地処分の公告があった日後においては、施行地区内の土地及び建物については、換地処分の登記がされるまでは、他の登記をすることができない。",TRUE,"はい、換地処分の公告から登記が完了するまでの間は、権利関係の混乱を避けるため、原則として他のすべての登記（売買による所有権移転登記など）をすることはできません。"
102-23-20,1,"農地を相続した者は、その農地を遺産分割によって取得することが確定した後、遅滞なく農業委員会にその旨を届け出なければならない。",FALSE,"相続による農地の権利取得の届出は、遺産分割の完了を待つ必要はなく、相続の開始があったことを知った時点から遅滞なく行う必要があります。"
102-23-20,2,"市街化区域内の農地を、自家用の駐車場に転用する場合、あらかじめ農業委員会に届け出れば、農地法第4条の許可は不要である。",TRUE,"はい、市街化区域内の農地転用は特例扱いであり、自己所有地を転用する（第4条）場合も、転用目的で取得する（第5条）場合も、都道府県知事の許可は不要で、農業委員会への事前届出で足ります。"
102-23-20,3,"銀行から500万円を借り入れるために、自己所有の農地に抵当権を設定する場合、農地法第3条の許可が必要である。",FALSE,"農地法第3条の許可が必要なのは、農地を農地として使用する目的で、所有権を移転したり、賃借権などを設定したりする場合です。抵当権の設定は、使用収益権の移転を伴わないため、許可は不要です。"
102-23-20,4,"農業者が、自己所有の農地を農作物栽培のための農業用施設（ビニールハウスなど）の敷地に供する場合、農地法第4条の許可が必要である。",FALSE,"農業用施設のように、耕作の事業に供する目的で農地を転用する場合、転用面積が2アール（200㎡）未満であれば、許可は不要です。設問は面積の記載がないため、必ず許可が必要とは限りません。"
102-23-21,1,"国土利用計画法によれば、監視区域内の土地について売買の契約を締結しようとする場合、当事者は、契約を締結する前に、都道府県知事に届け出なければならない。",TRUE,"はい、監視区域、注視区域、規制区域では「事前届出制」が適用されます。契約を締結する前に、予定価格などを知事に届け出て、勧告等がないことを確認する必要があります。"
102-23-21,2,"国土利用計画法によれば、Aが所有する市街化区域内の面積3,000㎡の土地とBが所有する市街化区域内の面積3,000㎡の土地を交換した場合、A及びBは事後届出を行う必要はない。",FALSE,"交換も届出対象の「土地に関する権利の移転」に含まれます。市街化区域では2,000㎡以上が届出対象なので、AとB双方が権利取得者として事後届出を行う必要があります。"
102-23-21,3,"国土利用計画法によれば、事後届出において、届出をした者が都道府県知事から利用目的について勧告を受けた場合、その者はその勧告に従う義務を負う。",FALSE,"事後届出における知事の勧告は、あくまで行政指導であり、法的な拘束力はありません。したがって、勧告に従う義務はありません。ただし、勧告に従わない場合、その旨が公表されることがあります。"
102-23-21,4,"国土利用計画法によれば、宅地建物取引業者が、自己の所有する市街化調整区域内の面積6,000㎡の土地を、宅地建物取引業者でない個人に売却した場合、当該個人は事後届出を行う必要はない。",FALSE,"事後届出の義務は、権利取得者にあります。相手方が業者か否か、また、当事者が業者か否かは関係ありません。市街化調整区域で5,000㎡以上なので、買主である個人は事後届出を行う必要があります。"
102-23-22,1,"宅地とは、宅地建物取引業法上の定義によれば、建物の敷地に供せられる土地に限り、現に建物が存するか否かを問わない。",FALSE,"宅地とは「建物の敷地に供せられる土地」のほか、「用途地域内の土地（道路、公園などを除く）」も含まれます。したがって、建物が建っていなくても、用途地域内にあれば宅地となります。"
102-23-22,2,"宅地建物取引業とは、宅地又は建物について、自己の物件を賃貸することを除き、売買、交換、貸借を不特定多数の者に反復継続して行うことをいう。",FALSE,"自己物件の「賃貸」は宅建業にあたりません。したがって、売買、交換、貸借の「代理・媒介」を業として行う場合が宅建業となります。設問は代理・媒介が抜けています。"
102-23-22,3,"宅地建物取引業者Aが、建築業者Bから、Bが建築した建物の販売代理を依頼され、不特定多数の者に反復継続して販売を行う場合、Aは宅地建物取引業の免許を必要としない。",FALSE,"販売代理を「業として」行うことは、宅建業に該当します。したがって、Aは宅建業の免許が必要です。"
102-23-22,4,"信託会社が宅地建物取引業を営もうとする場合、国土交通大臣に届け出れば、宅地建物取引業の免許を受ける必要はない。",TRUE,"はい、信託会社や信託業務を兼営する銀行は、国土交通大臣に届け出ることで、免許を受けずに宅建業を営むことができます。これは信託業法等に基づく特例です。"
102-23-23,1,"宅地建物取引業者がその業務を営む場所について、一つの都道府県内に本店と支店を設置している場合、国土交通大臣の免許を受けなければならない。",FALSE,"事務所が一つの都道府県内にのみある場合は、その都道府県知事の免許を受けます。複数の都道府県に事務所を設置する場合に、国土交通大臣の免許が必要となります。"
102-23-23,2,"宅地建物取引業の免許の有効期間は5年であり、免許の更新を受けようとする者は、有効期間満了の日の90日前から30日前までの間に申請書を提出しなければならない。",TRUE,"はい、これが免許の有効期間と更新手続きの基本です。"
102-23-23,3,"法人の役員のうちに、破産手続開始の決定を受けて復権を得ない者がいる場合、その法人は宅地建物取引業の免許を受けることができない。",TRUE,"はい、これは免許の欠格事由の一つです。法人の役員に欠格事由に該当する者が一人でもいると、法人全体として免許を受けることができません。"
102-23-23,4,"免許を受けようとする法人の相談役に、宅地建物取引業法の規定に違反し、罰金の刑に処せられ、その刑の執行が終わった日から5年を経過しない者がいる場合、当該法人は免許を受けることができない。",FALSE,"免許の欠格事由となるのは、法人の「役員」または「政令で定める使用人」です。「相談役」がこれらの役職に該当しない限り、その者が欠格事由に該当しても、法人が免許を受けられないわけではありません。"
103-23-24,1,"宅地建物取引士資格試験に合格した者は、合格した日から10年以内に登録を受ける場合、登録のための講習の受講は免除される。",TRUE,"はい、試験合格後1年以内に登録する場合は、実務経験が2年以上ない限り、登録実務講習が必要です。設問は「合格から10年以内」とあり、講習の免除とは関係ありません。"
103-23-24,2,"宅地建物取引士は、宅地建物取引士証の有効期間の更新を受けようとする場合、申請前6月以内に行われる講習で、国土交通大臣が指定したものを受講しなければならない。",TRUE,"はい、これが宅建士証の更新手続きです。5年に一度、法定の講習（法定講習）を受講することで、新しい宅建士証が交付されます。"
103-23-24,3,"宅地建物取引士は、その事務に関し、宅地建物取引業者の業務について指示を受けたときは、従業者であるか否かにかかわらず、その指示に従う義務を負う。",FALSE,"宅地建物取引士は、その専門性を活かし、法令に反するような不当な指示に対しては、それを拒否するなど、公正な立場を保つ必要があります。盲目的に従う義務はありません。"
103-23-24,4,"宅地建物取引士は、宅地建物取引業の業務に従事するか否かにかかわらず、宅地建物取引士としてふさわしくない行為をしたときは、指示処分を受けることがある。",TRUE,"はい、宅建士としての信用を失墜させるような行為をした場合、たとえ宅建業の業務に従事していなくても、登録している都道府県知事から指示処分や事務禁止処分を受けることがあります。"
103-23-25,1,"宅地建物取引業者は、営業保証金を供託した旨の届出をする前に、宅地建物取引業を開始してはならない。",TRUE,"はい、「免許→営業保証金の供託→免許権者への届出→事業開始」という流れを遵守する必要があります。届出前の事業開始は禁止されています。"
103-23-25,2,"宅地建物取引業者は、事業の開始後、新たに事務所を設置した場合、その事務所の最寄りの供託所に、政令で定める額の営業保証金を供託しなければならない。",FALSE,"営業保証金は、必ず「主たる事務所（本店）の最寄りの供託所」に一括して供託します。新たに設置した支店の最寄りの供託所に供託するわけではありません。"
103-23-25,3,"宅地建物取引業者は、営業保証金の還付により、営業保証金が政令で定める額に不足することとなったときは、国土交通大臣又は都道府県知事から通知書の送付を受けた日から2週間以内にその不足額を供託しなければならない。",TRUE,"はい、これが不足額の供託手続きです。還付があった場合、免許権者からの通知を受けてから2週間以内に、不足した額を供託し、さらにその旨を免許権者に届け出る必要があります。"
103-23-25,4,"宅地建物取引業者でなくなったため営業保証金を取り戻そうとする者は、還付請求権者に対し、6月を下らない一定期間内に申し出るべき旨を公告しなければならない。",TRUE,"はい、廃業等により営業保証金を取り戻す場合、取引の相手方を保護するため、一定期間（6か月以上）の公告手続きを経て、債権の申出がないことを確認する必要があります。"
103-23-26,1,"宅地建物取引業者A社が、その事務所に置く専任の宅地建物取引士Bの氏名を、事務所の公衆の見やすい場所に掲げる標識（業者票）に記載していない場合、A社は宅地建物取引業法に違反する。",TRUE,"はい、業者票には、免許証番号、商号、代表者氏名などに加え、その事務所に置かれている「専任の宅地建物取引士の氏名」を記載しなければなりません。"
103-23-26,2,"宅地建物取引業者A社は、その事務所ごとに、従業者名簿を備え、取引の関係者から請求があったときは、その名簿を閲覧させなければならない。",TRUE,"その通りです。従業者名簿は事務所ごとに備え付け、取引の関係者からプライバシーに関する部分を除いて閲覧の請求があった場合は、これに応じる義務があります。"
103-23-26,3,"宅地建物取引業者A社は、その事務所に、報酬額を掲示している場合でも、依頼者の求めに応じて、重ねて報酬額について説明しなければならない。",FALSE,"報酬額は、事務所の公衆の見やすい場所に掲示する義務があります。掲示していれば、依頼者から求められても、重ねて説明する法律上の義務はありません。ただし、実務上は説明するのが親切です。"
103-23-26,4,"宅地建物取引業者A社は、売買契約の目的物が宅地であるか建物であるかにかかわらず、買主が宅地建物取引業者でない場合、必ず37条書面に代金の支払時期を記載しなければならない。",FALSE,"代金の支払時期は37条書面（契約書）の必要的記載事項ではありません。定めがある場合に記載すればよい任意的記載事項です（宅建業法第37条第1項）。"
103-23-27,1,"宅地建物取引業者は、専属専任媒介契約を締結したときは、媒介契約の相手方が宅地建物取引業者であっても、指定流通機構に物件情報を登録しなければならない。",TRUE,"はい、専属専任媒介契約・専任媒介契約における指定流通機構への登録義務は、相手方が宅建業者であっても免除されません。"
103-23-27,2,"宅地建物取引業者は、宅地の貸借の媒介において、依頼者との間で一般媒介契約を締結した場合、媒介契約書に、登録免許税の額を記載する必要はない。",TRUE,"はい、登録免許税は、所有権移転登記などに関わる税金であり、建物の貸借においては原則として関係ありません。したがって、貸借の媒介契約書への記載は不要です。"
103-23-27,3,"宅地建物取引業者は、宅地の売買の媒介において、依頼者との間で専任媒介契約を締結した場合、2週間に1回以上、業務の処理状況を報告しなければならない。",TRUE,"はい、業務処理状況の報告義務の頻度は、専属専任媒介契約が「1週間に1回以上」、専任媒介契約が「2週間に1回以上」です。"
103-23-27,4,"宅地建物取引業者は、一般媒介契約を締結したときは、遅滞なく、国土交通省令で定める標準媒介契約約款に基づくか否かの別を記載した書面を作成し、依頼者に交付しなければならない。",FALSE,"媒介契約書の作成・交付義務があるのは、宅地建物取引業法第34条の2に規定する「専任媒介契約」及び「専属専任媒介契約」であり、一般媒介契約については、書面の作成・交付義務は法定されていません。"
103-23-28,1,"宅地建物取引業者は、自ら売主として宅地建物取引業者でない買主との間で締結する建物の売買契約において、瑕疵担保責任を負う期間を「引渡しの日から3年間」とする特約を定めることができる。",TRUE,"民法の原則（買主が知った時から1年）よりも買主に不利な特約は無効ですが、「引渡しの日から2年以上」とする特約は有効です。したがって「3年間」とする特約は有効です（宅建業法第40条）。"
103-23-28,2,"宅地建物取引業者は、自ら売主として宅地建物取引業者でない買主との間で締結する宅地の売買契約において、当事者の債務不履行を理由とする契約の解除に伴う損害賠償の予定額を代金の額の3割とし、かつ、違約金を代金の額の3割とする特約を定めることができる。",FALSE,"損害賠償の予定額と違約金を合算した額が、代金の2割を超えてはなりません。このケースでは合計で6割となっており、2割を超える部分は無効となります（宅建業法第38条）。"
103-23-28,3,"宅地建物取引業者は、自ら売主として宅地建物取引業者でない買主との間で建物の割賦販売契約を締結した場合、賦払金の支払義務が履行されないことを理由に契約を解除するには、30日以上の相当の期間を定めて書面で催告しなければならない。",TRUE,"その通りです。これは消費者を保護するための規定であり、即時解除は認められず、30日以上の支払猶予期間を与えた書面による催告が必要です（宅建業法第41条）。"
103-23-28,4,"宅地建物取引業者は、自ら売主として宅地建物取引業者でない買主との間で宅地の売買契約を締結した場合、買主が手付を放棄して契約を解除できる期間を「当事者の一方が契約の履行に着手するまで」ではなく「売主が契約の履行に着手するまで」とする特約を定めることができる。",FALSE,"手付解除の期限について、民法の規定（当事者の一方が履行に着手するまで）よりも買主に不利な特約は無効となります。この特約は、買主が履行に着手しても売主が着手するまでは解除できるという、買主に有利な内容のため有効です。"
103-23-29,1,"宅地建物取引業者が、自ら売主として工事完了前の建物を宅地建物取引業者でない買主に売却する場合、手付金等の保全措置は、当該建物の代金の額の10分の1又は1,000万円のいずれか低い方の額を超える場合に必要となる。",FALSE,"工事完了「前」（未完成物件）の場合の保全措置は、代金の「5%」または1,000万円を超える場合に必要となります。10分の1（10%）は工事完了「後」の物件の基準です。"
103-23-29,2,"宅地建物取引業者が、自ら売主として工事完了後の建物を宅地建物取引業者でない買主に売却する場合、手付金等の保全措置は、当該買主の登記がなされるまで講じなければならない。",TRUE,"はい、保全措置は、買主への所有権移転登記が完了し、買主の権利が完全に保全されるまで講じておく必要があります。"
103-23-29,3,"宅地建物取引業者が、自ら売主として工事完了後の建物を宅地建物取引業者でない買主に売却する場合、銀行による保証の措置を講じたときは、手付金の額は代金の10分の2までという制限を受けない。",FALSE,"手付金等の保全措置を講じたとしても、受領できる手付金の額の上限は、代金の10分の2（20%）です。この制限がなくなるわけではありません。"
103-23-29,4,"宅地建物取引業者が、自ら売主として建物を宅地建物取引業者である買主に売却する場合、手付金等の保全措置を講ずる義務を負わない。",TRUE,"はい、いわゆる8種制限（手付金等保全措置、クーリング・オフなど）は、売主が宅建業者で、買主が宅建業者でない場合に適用されます。買主も宅建業者であるプロ間取引には適用されません。"
103-23-30,1,"宅地建物取引業者は、宅地又は建物の売買、交換又は貸借に関する広告をするときは、実際のものよりも著しく有利であると人を誤認させるような表示をしてはならない。",TRUE,"はい、これは誇大広告等の禁止に関する基本的なルールです。物件の価格、広さ、設備などの品質や取引条件について、著しく事実に相違する表示や、人を誤認させる表示は固く禁じられています（宅建業法第32条）。"
103-23-30,2,"宅地建物取引業者は、建物の貸借の媒介において、取引の相手方等から物件の取引条件について申出があったときは、その申出の内容を偽ってはならない。",TRUE,"はい、その通りです。広告だけでなく、顧客とのやり取りの中で、取引条件（家賃、敷金など）について、故意に事実を告げなかったり、不実のことを告げたりすることは禁止されています（宅建業法第47条）。"
103-23-30,3,"宅地建物取引業者は、建物の売買の媒介において、その建物に設置されている給水施設が故障している事実を知りながら、買主にその旨を告げなかった。",FALSE,"これは「重要な事実の不告知」にあたります。給水施設の故障は、買主の購入判断に重要な影響を及ぼす事項であり、それを知っていて告げない行為は宅建業法違反となります（宅建業法第47条）。"
