problem_no,sub_id,stem,correct,explanation
103-16,2,特例事業者を当事者とする不動産特定共同事業契約の締結の代理又は媒介を行う場合、第二種金融商品取引業の登録を受ける必要はない。,FALSE,特例事業の権利は金商法上のみなし有価証券にあたるため、その媒介には第二種金融商品取引業の登録が必要です。
103-16,3,不動産特定共同事業の「業務管理者」は、宅建士であり、かつ3年以上現物不動産の売買業務に従事した経験が必要である。,FALSE,実務経験の要件は「不動産特定共同事業に関し3年以上」であり、売買業務に限定されません。また、マスターなどの資格があれば実務経験は不要です。
103-16,4,不動産特定共同事業契約の締結の勧誘を行うときは、原則として損失補填等の禁止及び適合性の原則の遵守を要する。,TRUE,はい、不特法は投資家保護の観点から、金商法のこれらの重要な行為規制を準用しています。
103-17,1,一項有価証券には適格機関投資家私募という概念があるが、二項有価証券にはない。,TRUE,はい、二項有価証券の私募の該非は、主に勧誘対象者の「人数」で判断され、相手が適格機関投資家であるかどうかは問いません。
103-17,2,適格機関投資家とは、特定投資家、国、日本銀行等を指す。,FALSE,逆です。特定投資家の中に、適格機関投資家、国、日本銀行などが含まれます。
103-17,3,金商業者等が二項有価証券の募集や売出しに携わる場合に、当局への届出が必要となることはない。,FALSE,500名以上が契約を締結するような場合には、契約締結前交付書面を当局へ届け出る必要があります。
103-17,4,一項有価証券について発行額1億円以上の公募を行うときは有価証券届出書が必要だが、それ以後、定期的に有価証券報告書を提出する必要はない。,FALSE,公募を行った発行会社は、その後も継続的に有価証券報告書を提出する義務（継続開示義務）を負います。
103-18,1,J-REITの役員がインサイダー取引を行った場合、証券会社は6ヶ月間、当該J-REITの投資口の募集の引受けができないため、実務上、投資法人はその期間、募集ができない。,TRUE,証券会社は自主規制規則に拘束されるため、結果としてJ-REITは実務上、増資などが困難になります。
103-18,2,J-REITのインサイダー取引規制の対象となる「重要事実」に、投資口の発行は当たらない。,FALSE,投資口の発行（公募増資など）は、投資判断に重要な影響を与えるため、重要事実に該当します。
103-18,3,金商法のインサイダー取引規制にはバスケット条項があり、J-REITの運営等に関する重要な事実で投資判断に著しい影響を及ぼすものは重要事実に当たる。,TRUE,はい、個別に列挙された重要事実以外にも、投資判断に重大な影響を与える情報を包括的に規制するための条項です。
103-18,4,資産運用会社は、J-REITに係る未公表の重要情報でも、インサイダー取引規制上の重要事実に当たらなければ、その拡散を防止する措置を講じる必要はない。,FALSE,インサイダー取引規制上の重要事実に該当しなくても、投資判断に影響を及ぼす「法人関係情報」については、不公正な取引を防止するための管理措置が必要です。
103-19,イ,J-REITは導管性要件を満たせば、利益配当部分を損金算入でき、実質的に免税に近い取扱いを受けられる。,TRUE,はい、これにより、J-REIT（法人）段階での課税を回避し、投資主段階での課税に一本化する仕組みになっています。
103-19,ロ,現在の投信法では、J-REITがいわゆる導管体接続を行うことは、どのような目的であっても不可能である。,FALSE,海外不動産を取得するために現地法人を子会社化する場合など、一定の要件を満たせば例外的に他の法人の議決権の過半数を取得できます。
103-19,ハ,J-REITが発行できる有価証券は、投資口、投資法人債、新投資口予約権のみであり、転換社債の発行は認められていない。,TRUE,その通りです。米国のREITとは異なり、日本のJ-REITが発行できる有価証券の種類は投信法で限定されています。
103-19,ニ,期末時点で発行済み投資口の過半数が特定の会社に保有されると導管性を失うため、J-REITにおいて敵対的買収が試みられることはない。,FALSE,導管性を失うというデメリットがあっても、資産価値に比べて投資口価格が割安であれば、敵対的買収の対象となる可能性はあります。
103-20,イ,譲渡人のリスク負担割合が概ね10%の範囲内であれば、リスクと経済価値のほとんど全てが他の者に移転しているものとして取り扱われる。,FALSE,リスク負担割合の目安は「概ね5%」の範囲内です。
103-20,ロ,セール・アンド・リースバック取引において、リースバックがファイナンス・リース取引であれば売却処理が認められる。,FALSE,売却処理が認められる可能性があるのは、実質的に賃貸借と見なせる「オペレーティング・リース取引」の場合です。
103-20,ハ,追加出資の可能性がある場合でも、当該リスクは加味せずリスク負担割合を算定する。,FALSE,追加出資の可能性など、実質的に譲渡人が負う可能性のあるリスクは全て加味してリスク負担割合を算定します。
103-20,ニ,不動産流動化の実務指針で例示されている継続的関与の一例として、「譲渡人が譲渡した不動産の管理業務を行っている場合」がある。,TRUE,はい、譲渡人がプロパティマネージャーとして関与し続けるケースなどがこれに該当し、オフバランスの判定上、留意すべき点となります。
103-21,1,企業Ａが他の企業の議決権の過半数を所有している場合、企業Ａは当該他の企業を支配していると判断できる。,TRUE,はい、これは支配力基準における最も基本的な原則です。
103-21,2,企業Ｂが他の企業の議決権の41%を所有し、かつ他の企業の重要な財務・事業の方針決定を支配する契約等が存在する場合、企業Ｂは当該他の企業を支配していると判断できる。,TRUE,はい、議決権が過半数に満たなくても、契約などによって実質的に支配していると認められれば、子会社と判断されます。
103-21,3,企業Ｃが、緊密な者等と合わせて他の企業の議決権の過半数を占め、かつ役員の過半数を派遣している場合、企業Ｃは当該他の企業を支配していると判断できる。,TRUE,はい、議決権と人事の両面から実質的に支配していると判断されます。
103-21,4,連結財務諸表に関する会計基準第7-2項において、ヴィークルが非連結とされる要件の一つとして、「譲渡人が譲渡不動産からのキャッシュ・フロー等を実質的に保証している場合」が定められている。,FALSE,逆に、譲渡人がキャッシュフロー等を保証している場合は、リスクと経済価値が移転していないと見なされ、「連結」対象となる可能性が高まります。
103-22,2,開示対象特別目的会社については、その概要（主な法形態など）や、会社との取引金額、直近の財政状態などを注記する必要がある。,TRUE,はい、連結の範囲外であっても、投資家が企業グループ全体のリスクを把握できるよう、これらの情報の開示が求められます。
103-23,1,土地のリース取引は、所有権移転条項などがある場合を除き、オペレーティング･リース取引に該当するものと推定される。,TRUE,はい、土地には経済的耐用年数という概念がなく、通常、価値が減少しないため、ファイナンス・リースの要件を満たさないと解釈されます。
103-23,2,土地と建物等を一括したリース取引では、原則としてリース料総額を分割せずにファイナンス・リースの該当可否を判定する。,FALSE,原則として、リース料総額を合理的な方法で土地に係る部分と建物等に係る部分に分割した上で、それぞれ判定を行います。
103-23,3,解約不能のリース期間が5年、リース物件の経済的耐用年数が8年のリース取引は、ファイナンス・リース取引に該当すると判断される。,FALSE,リース期間（5年）が経済的耐用年数（8年）の75%（6年）未満であるため、経済的耐用年数基準ではファイナンス・リースに該当しません。
103-23,4,現在価値基準とは、解約不能のリース期間中のリース料総額の現在価値が、リース物件の合理的見積金額の概ね75%以上であることと定義されている。,FALSE,現在価値基準の目安は「概ね90%」以上です。
103-24,1,固定資産の減損損失の計上は、①グルーピング、②認識の判定、③兆候の把握、④測定、⑤計上の順番で行う。,FALSE,正しい順番は、①グルーピング、②減損の「兆候の把握」、③減損の「認識の判定」、④減損損失の測定、⑤計上です。
103-24,2,減損対象資産の帳簿価額が10000、使用価値が6000、正味売却価額が5500のとき、減損損失は4500である。,FALSE,回収可能価額は使用価値と正味売却価額の高い方なので6000となります。減損損失は、帳簿価額10000との差額である4000です。
103-24,3,減損損失の計上は、独立したキャッシュ・フローを生み出す最小単位ごとに判断するため、必ず個々の資産ごとに判断しなければならない。,FALSE,「概ね独立したキャッシュ・フローを生み出す最小単位」でグルーピングして行います。そのため、複数の資産を一つのグループとして判定することがあります。
103-24,4,減損会計により減損損失を計上した場合、翌期以降に当該固定資産の価値が回復しても、減損損失の戻入益を計上することはできない。,TRUE,はい、日本の会計基準では、減損損失の戻入れ（評価益の計上）は認められていません（切放し法）。
103-25,3,有価証券の評価において、売買目的有価証券は「時価」で、満期保有目的債券は金利調整と認められる差額がある場合「償却原価法」で評価し、その他有価証券も「時価」で評価する。,TRUE,はい、これらは金融商品に関する会計基準で定められた有価証券の分類ごとの基本的な評価方法です。
103-26,1,資産除去債務会計基準の適用対象は有形固定資産のみで、建設仮勘定や投資不動産は対象外である。,FALSE,建設仮勘定や投資不動産であっても、法令等による除去義務が見込まれる場合には、資産除去債務会計基準の適用対象となります。
103-26,2,資産除去債務に対応する除去費用は、負債計上時に同額を関連する有形固定資産の帳簿価額に加え、減価償却を通じて各期に費用配分する。,TRUE,はい、除去費用を資産計上し、資産の耐用年数にわたって費用化することで、適切な期間費用配分を行います。
103-26,3,資産除去債務の発生時に、金額を合理的に見積ることができない場合は計上せず、見積れるようになった時点で負債として計上する。,TRUE,はい、ただし、金額を見積もれないために負債計上していない旨とその理由を、財務諸表に注記する必要があります。
103-26,4,資産除去債務の認識対象には、有形固定資産に使用されている有害物質等を法律等の要求による特別な方法で除去する義務も含まれる。,TRUE,はい、アスベストの除去費用など、法律で定められた将来の除去義務は、資産除去債務として負債計上する必要があります。
103-27,1,不動産流動化実務指針の適用対象となる不動産の譲渡にあたっては、収益認識会計基準もあわせて適用される。,FALSE,不動産流動化実務指針が適用される場合、収益認識会計基準は適用されません。
103-27,2,不動産信託受益権の譲渡にあたっては、財務構成要素アプローチにより会計処理を行う。,FALSE,不動産信託受益権の譲渡についても、実質的に不動産そのもののリスクと経済価値が移転するかを判断する「リスク・経済価値アプローチ」が用いられます。
103-27,3,賃貸等不動産を保有する場合、期末時点の時価をもって貸借対照表価額とし、その概要や損益などを注記する。,FALSE,貸借対照表価額は簿価（取得原価から減価償却累計額を控除した額）のままであり、期末時点の時価は「注記」情報として開示されます。
103-27,4,会計上の見積りの開示に関する会計基準では、固定資産について減損損失を認識しない場合でも、翌年度に重要な影響を及ぼすリスクがあれば、開示が必要になる可能性がある。,TRUE,はい、当期の財務諸表に計上されていなくても、将来重要な影響を及ぼす可能性のある会計上の見積りについて、その内容や不確実性に関する情報を開示することが求められます。
103-28,1,投資法人は、税務上の要件を満たせなければ法人税の課税所得の計算において配当の損金算入ができず、法人税が課税される。,TRUE,その通りです。導管性要件を満たすことで初めて、実質的な法人税非課税のメリットを享受できます。
103-28,2,任意組合では、各組合員が納税義務を負うため、税務上の加算項目が生じた場合は組合員側で申告調整を行う必要がある。,TRUE,はい、組合自体は課税されず、損益が各組合員に直接帰属する（パススルー課税）ため、申告・納税は各組合員が行います。
103-28,3,匿名組合が、実態として人格のない社団とみなされる場合には、法人税課税の対象となる可能性がある。,TRUE,はい、組合員同士の合議で事業の意思決定がなされているなど、実態が任意組合に近いと判断されると、パススルー性が否定されるリスクがあります。
103-28,4,受益者等課税信託では、受託者が法的な所有者であるため、消費税の納税義務を負う。,FALSE,受益者等課税信託では、信託財産から生じる損益は実質的に受益者に帰属すると考え、法人税も消費税も「受益者」が納税義務者となります。
103-29,1,匿名組合契約から生じる利益の分配を行う場合には、原則としてすべての組合員に対し、源泉徴収を行う必要がある。,TRUE,はい、組合員が個人か法人かを問わず、一律20.42%の税率で源泉徴収が義務付けられています。
103-29,2,匿名組合の計算期間の末日と営業者の決算日が一致していない場合、匿名組合員に分配されない損益について営業者側で法人税課税の対象となる。,TRUE,はい、営業者の決算日時点で確定しているがまだ分配されていない損益は、一時的に営業者の所得として法人税の課税対象となります。
103-29,3,匿名組合事業が不動産事業である場合、個人組合員がその組合事業から得る所得は、原則として不動産所得に区分される。,FALSE,原則として「雑所得」に区分され、他の所得（給与所得など）との損益通算はできません。
103-29,4,任意組合事業が不動産事業である場合、その組合事業から損失が生じても、個人組合員の所得税申告においてその損失の額はなかったものとされる。,TRUE,はい、平成17年度税制改正により、組合事業から生じる損失の取り込み（損益通算）は、租税回避を防ぐ観点から制限されています。
103-30,1,受益者等課税信託について、信託金額を超える損失金額が生じたため、その超える部分の金額については損金の額に算入しなかった。,TRUE,はい、信託から生じた損失の損金算入には一定の制限があり、出資額を超える部分については損金算入が認められません。
103-30,2,受益者等課税信託から生じる収益及び費用について、受益者において純額で会計処理を行った。,FALSE,受益者は、信託財産を自ら保有しているものとみなして会計処理を行うため、収益と費用を相殺せず、総額で計上（総額法）する必要があります。
103-30,3,集団投資信託から生じている信託収益について、実際に信託収益の分配を受領する時まで益金の額に算入しなかった。,TRUE,はい、集団投資信託は、受益者が収益を現実に受け取った時点で課税されます。
103-30,4,受益者等課税信託から生じる収益及び費用について、受益者において会計処理を行う際、信託の会計期間は考慮しなかった。,TRUE,はい、信託の計算期間にかかわらず、受益者自身の事業年度の期間に対応する収益・費用として会計処理を行います。
103-31,1,解散により特定目的会社名簿から抹消された場合、導管性要件は損なわれる。,TRUE,はい、導管性要件の一つに「特定目的会社名簿に登載されていること」があるため、抹消されると要件を満たさなくなります。
103-31,2,優先出資を機関投資家2者、特定出資を一般社団法人1者が保有し、特定社債を発行していない特定目的会社は、導管性要件を損なう。,TRUE,はい、この場合、同族会社に関する要件を満たす必要がありますが、上位3者で議決権の50%超を保有しているため、同族会社に該当し導管性を損ないます。
103-31,3,優先出資は機関投資家ではない1者、特定出資は一般社団法人1者が保有し、機関投資家に対し特定社債を発行している特定目的会社は、導管性要件を損なわない。,TRUE,はい、特定社債を機関投資家等のみが引き受ける場合には、同族会社に関する要件が免除されるため、このケースでは導管性が維持されます。
103-31,4,優先出資の100%を国内募集し、同時に残余財産の分配権を有する特定出資の55%を国外募集する場合、導管性要件を損なう。,TRUE,はい、国内において募集される割合が50%を超える旨の記載が必要ですが、特定出資が国内募集50%以下のため、要件を満たしません。
103-32,4,投資法人の導管性要件として、他の法人の発行済株式等の「50%」以上を保有しないこと、総資産に占める特定資産の割合が「二分の一」超であること、借入は「機関投資家」から行うことなどが定められている。,TRUE,これらは投資法人が税務上の導管性を維持するための主要な要件です。
103-33,1,特定目的会社がデリバティブ取引を行い、繰延ヘッジ処理により評価損が純資産の部に計上された場合、導管性への影響はない。,FALSE,純資産の部に評価損が計上されると、配当可能利益が減少し、90%超配当要件を満たせなくなる可能性があります。
103-33,2,投資法人において、寄附金や交際費など永久差異により税務上の所得が会計上の利益を上回る場合、一時差異等調整引当額の設定により導管性を維持できる。,FALSE,一時差異等調整引当額の対象となるのは「一時差異」のみであり、交際費などの「永久差異」は対象外です。
103-33,3,特定目的会社は、減損損失の70%相当額を導管性判定式の分母から控除できる措置があるが、これによりすべての場合において導管性が維持できるわけではない。,TRUE,はい、減損損失が極めて大きい場合など、この調整措置を使っても90%超の配当要件を満たせなくなる可能性があります。
103-33,4,投資法人に負ののれん発生益が生じた場合には、導管性を維持するために多額の配当を行う必要がある。,FALSE,負ののれん発生益のような現金支出を伴わない利益については、「一時差異等調整積立金」を計上することで、配当せずに導管性を維持できます。
103-34,1,特定目的会社等が取得する不動産に係る不動産取得税及び登録免許税の軽減特例は時限措置であり、改正の動向に留意が必要である。,TRUE,はい、これらの特例は数年ごとに延長される形で維持されており、常に最新の税制改正内容を確認する必要があります。
103-34,2,登録免許税は、固定資産税評価額を課税標準として課税される都道府県民税である。,FALSE,登録免許税は都道府県税ではなく「国税」です。
103-34,3,不動産特定共同事業において取得する不動産に係る流通税の軽減措置は、小規模不動産特定共同事業者は適用できない。,FALSE,平成29年度税制改正により、小規模不動産特定共同事業者も軽減措置の適用対象となりました。
103-34,4,不動産の現物を取得し、直後に信託財産として登記した場合、不動産取得税及び登録免許税は非課税となる。,FALSE,現物で取得した段階で、不動産取得税と所有権移転の登録免許税が課税されます。その後の信託設定に伴う受託者への移転登記は非課税です。
103-35,1,設立時資本金10万円の法人が、第1期中に課税事業者選択届出書を提出した場合、第1課税期間は課税事業者となる。,TRUE,はい、事業を開始した期に限り、その課税期間の途中でも届出書を提出でき、その期から課税事業者となることができます。
103-35,2,設立時資本金10万円の法人が、第1期中に「第2課税期間から」課税選択する届出書を提出した場合、第2課税期間は課税事業者となる。,TRUE,はい、原則通り、選択しようとする課税期間の開始の日の前日までに提出されているため、第2課税期間から課税事業者となります。
103-35,3,設立時資本金10万円の法人が、第1期中に10億円に増資した場合、第1課税期間は消費税の課税事業者とならない。,TRUE,課税事業者となるかの判定は、事業年度「開始の日」の資本金で行うため、期中の増資は翌課税期間から影響します。第1期は期首資本金1000万円未満のため、原則として免税事業者です。
103-35,4,設立時資本金10万円の法人が、第1期中に10億円に増資した場合、第2課税期間は課税事業者となる。,TRUE,はい、第2課税期間の「開始の日」の資本金が1000万円以上となるため、第2課税期間からは課税事業者となります。
104-36,1,効用関数がU=√W/3で表せる投資家は、リスク回避的な投資家である。,TRUE,はい、この効用関数は上に凸の形状をしており、リスクに対して慎重な（リスク回避的な）投資家の選好を表します。
104-36,2,投資機会A（0.5の確率で0円、0.5の確率で30000円）について、効用関数がU=√W/3である投資家の期待効用は50である。,TRUE,計算式：(0.5 × √0/3) + (0.5 × √30000/3) = 0 + (0.5 × 100) = 50 となります。
104-36,3,期待効用50の投資家Xにとって、投資機会Aの確実性等価は7000円である。,FALSE,確実性等価は7500円です。計算式：効用関数 U = √W/3 より、50 = √W/3 を解くと W = 7500となります。
104-36,4,期待効用50の投資家Xにとって、投資機会Aと、確実に15000円を得られる投資機会Bとでは投資機会Bの効用の方が大きい。,TRUE,はい、投資機会Bの効用は√15000/3 ≒ 70.71であり、投資機会Aの期待効用50を上回ります。
104-37,1,リスク回避的な投資家は、リスク（標準偏差）が同じ資産A（期待値10%）と資産B（期待値5%）があれば、資産Bを選択する。,FALSE,リスクが同じであれば、より期待値（リターン）が高い資産Aを選択します。
104-37,2,正規分布に従う資産A（期待値10%）とB（期待値5%）は、それぞれの期待値を上回る値を取る確率は同じである。,TRUE,はい、正規分布は平均値（期待値）を中心として左右対称な分布であるため、期待値を上回る（または下回る）確率は常に50%です。
104-37,3,標準偏差が同じである資産Aと資産Bの分布の裾の広さは同じである。,TRUE,はい、標準偏差は分布のばらつき（裾の広さ）を示す指標なので、標準偏差が同じであれば分布の形状は同じになります。
104-37,4,標準偏差が同じ資産A（期待値10%）とB（期待値5%）について、Aが5%～15%の値を取る確率とBが0%～10%の値を取る確率は同じである。,TRUE,はい、どちらも「期待値 ± 1標準偏差」の範囲であり、正規分布ではこの範囲に入る確率は同じ（約68%）です。
104-38,1,資産A（期待リターン5%リスク2%）と資産B（期待リターン7%リスク3%）について、リターンの相関係数は0.5である。,FALSE,与えられた情報だけでは、2つの資産間の相関係数を計算することはできません。
104-38,2,資産A（期待リターン5%）と資産B（期待リターン7%）をそれぞれ50%の保有割合で組み合わせたポートフォリオの期待リターンは6%である。,TRUE,ポートフォリオの期待リターンは、各資産の期待リターンを組み入れ比率で加重平均して求めます。（5% × 0.5）+（7% × 0.5）= 6%となります。
104-38,3,資産Aと資産Bのリターンの相関係数が小さくなるほど、ポートフォリオのリスク（標準偏差）は大きくなる。,FALSE,相関係数が小さいほど（+1から離れるほど）、分散投資によるリスク低減効果は大きくなります。
104-38,4,資産Aと資産Bのリターンが正の完全相関にある場合、ポートフォリオの分散効果は最大化される。,FALSE,正の完全相関（相関係数が+1）の場合、2つの資産が全く同じ値動きをするため、分散によるリスク低減効果は全く得られません。
104-39,1,トービンの分離定理によれば、リスク資産で構成される「接点ポートフォリオ」は、投資家のリスク回避度とは無関係に決まる。,TRUE,はい、分離定理では、全ての投資家はリスク回避度に関わらず同じリスク資産ポートフォリオ（接点ポートフォリオ）を保有し、リスク回避度の違いは安全資産との投資比率で調整します。
104-39,2,「無差別曲線」とは、同じ効用水準が得られるリスクとリターンの組み合わせを結んだ曲線である。,TRUE,はい、投資家にとって満足度が同じになるリスクとリターンの組み合わせを結んだ線です。
104-39,3,「最小分散ポートフォリオ」とは、「効率的フロンティア」上でリスク（標準偏差）が最も低いポートフォリオである。,TRUE,はい、効率的フロンティアの曲線上で最も左側に位置する（＝リスクが最小になる）ポートフォリオを指します。
104-39,4,リスク回避度が異なる2人の投資家が、共通の「効率的フロンティア」を想定している場合、この2人の「最適ポートフォリオ」は必ず同じ組み合わせとなる。,FALSE,最適ポートフォリオは、効率的フロンティアと各投資家のリスク許容度を示す「無差別曲線」が接する点となるため、リスク回避度が異なれば最適ポートフォリオも異なります。
104-40,1,CAPMが成立し、安全資産リターンが1%、市場ポートフォリオリターンが3%の時、β値1.2の資産Aの期待リターンは3.4%である。,TRUE,期待リターン = 1% + 1.2 × (3% - 1%) = 3.4% となります。
104-40,2,CAPMが成立し、安全資産リターンが1%、市場ポートフォリオリターンが3%の時、資産A(β=1.2) B(β=1.0) C(β=0.8) D(β=0.01)を期待リターンの大きさ順に並べると、A>B>C>Dである。,TRUE,各期待リターンは A=3.4% B=3.0% C=2.6% D=1.02% となり、この順序は正しいです。
104-40,3,CAPMが成立し、安全資産リターンが1%の時、β値0.01の資産Dの期待リターンは、安全資産のリターンと等しい。,FALSE,βがゼロの資産の期待リターンが、安全資産のリターンと等しくなります。βが0.01の場合、期待リターンは安全資産のリターンよりわずかに高くなります（1.02%）。
104-40,4,βがゼロの資産がある場合、その資産のシステマティックリスクとアン・システマティックリスクの合計は、常に0（ゼロ）にはならない。,TRUE,βがゼロということは、市場全体の値動きとの連動性（システマティックリスク）がないことを意味しますが、その資産固有のリスク（アン・システマティックリスク）は存在し得ます。
104-41,1,シャープ・レシオが等しい2つのファンドでも、トレーナーの測度は異なる。,TRUE,はい、シャープ・レシオはトータル・リスク（標準偏差）を、トレーナーの測度はシステマティック・リスク（ベータ）を分母とするため、両者の値は必ずしも一致しません。
104-41,2,ファンドのリターンが証券市場線（SML）上にあれば、このファンドのジェンセンのアルファはゼロである。,TRUE,はい、ジェンセンのアルファは、CAPMで期待されるリターンをどの程度上回ったかを示す指標なので、期待リターン通り（SML上）であればゼロになります。
104-41,3,2つのファンドのトレーナーの測度が等しければ、βを横軸、リターンを縦軸とした平面上で、この2つのファンドは安全資産を結ぶ同一線上に位置する。,TRUE,はい、トレーナーの測度は、β-リターン平面上での、安全資産利子率を切片とする直線の傾きを表すため、値が等しければ同一線上に位置します。
104-41,4,シャープ・レシオとは、トータル・リスク1単位当たりの市場ポートフォリオの期待リターンに対する超過リターンのことである。,FALSE,シャープ・レシオは、トータル・リスク1単位当たりの「安全資産利子率」に対する超過リターンです。
104-42,1,3年物スポットレートとは、3年物固定利付債の投資収益率のことである。,FALSE,固定利付債は期中に利払いがあるため、その投資収益率（最終利回り）はスポットレートとは異なります。
104-42,2,3年物スポットレートとは、3年物固定利付債の最終利回り（内部収益率）のことである。,FALSE,最終利回りは全てのキャッシュフローを単一の利回りで割り引くものですが、スポットレートは各キャッシュフローをその時点までの期間に応じた異なる利回りで割り引く考え方です。
104-42,3,3年物スポットレートとは、3年物割引債の割引率のことである。,TRUE,はい、スポットレートとは、将来のある一時点に支払われるキャッシュフローを現在価値に割り引く際に用いる、金利の期間構造を反映した割引率です。割引債の利回りがこれに相当します。
104-42,4,3年物スポットレートとは、3年物割引債の残存年数のことである。,FALSE,スポットレートは割引「率」であり、期間ではありません。
104-43,1,利回り変化が同一であれば、デュレーションが長い債券の方が価格変動は大きくなる。,TRUE,デュレーションは、金利変動に対する債券価格の感応度を示す指標であり、デュレーションが長いほど価格変動が大きくなります。
104-43,2,割引債（ゼロクーポン債）のデュレーションは、その債券の残存期間と等しい。,TRUE,割引債は、キャッシュフローが満期時の償還しかないため、資金の平均回収期間であるデュレーションは残存期間と一致します。
104-43,3,デュレーションは、各キャッシュフローを受け取れるまでの期間を、各キャッシュフローの現在価値で「単純平均」したものである。,FALSE,単純平均ではなく、各キャッシュフローの現在価値の大きさで「加重平均」したものです。
104-43,4,同一満期・同償還元本の固定利付債では、クーポンレートが大きい債券の方がデュレーションは短い。,TRUE,クーポンが大きい（期中の利払いが多い）ほど、より早期に資金を回収できるため、資金の平均回収期間であるデュレーションは短くなります。
104-44,イ,先渡し契約とは、特定の資産を満期日に特定の価格で売るもしくは買う「権利」の売買契約である。,FALSE,これはオプション取引の説明です。先渡し契約は「権利」ではなく、将来の売買を約束する「義務」の契約です。
104-44,ロ,オプション取引では、約定後も値洗いによって損益が変動し、損失が大きくなった場合には追加の証拠金を求められる。,FALSE,値洗いや追加証拠金（追証）が求められるのは「先物取引」の特徴です。
104-44,ハ,先物取引は、取引の内容を標準化することで多様な参加者を見込めるため、流動性が向上するという利点がある。,TRUE,はい、取引が規格化されているため、不特定多数の参加者が取引所市場で容易に売買でき、高い流動性が確保されます。
104-44,ニ,先物取引と先渡し契約は、標準化の点で異なるが、現時点の取引を将来時点で約定するという効果は同じである。,FALSE,取引の効果も異なります。先物取引は差金決済が一般的ですが、先渡し契約は現物の受け渡しが原則です。
104-45,イ,オプションの価値は、今すぐ権利行使した場合の価値である「本源的価値」と、将来の価格変動への期待価値である「時間価値」に分けられる。,TRUE,その通りです。オプションプレミアム（価格） = 本源的価値 + 時間価値 で構成されます。
104-45,ロ,同一の行使価格を持つコール・オプションとプット・オプションを両方購入するポジションをロング・ストラドルと呼ぶ。,TRUE,はい、相場が大きく動く（上昇または下落）と予想するが、どちらに動くか分からない場合に用いられる戦略です。
104-45,ハ,原資産の保有とプット・オプションの買いポジションを組み合わせる戦略をプロテクティブ・プット戦略と呼ぶ。,TRUE,はい、プット・オプションを買うことで、保有する原資産の価格が下落した際のリスクを限定する（保険をかける）効果があるため、この名前で呼ばれます。
104-45,ニ,原資産の保有とコール・オプションの買いポジションを組み合わせる戦略をカバード・コール戦略と呼ぶ。,FALSE,カバード・コール戦略は、原資産の保有とコール・オプションの「売り」ポジションを組み合わせる戦略です。
104-46,1,MM理論（トレードオフ理論）では、企業価値は資本構成から独立しており、負債比率の大小は企業価値に影響を及ぼさない。,FALSE,これは、税金も倒産コストも存在しない、完全な市場を前提としたMM理論（第1命題）の説明です。
104-46,2,MM理論（トレードオフ理論）では、倒産コストの期待値の限界的増加が負債の節税効果のそれと拮抗するところが最適資本構成となる。,TRUE,はい、負債のメリット（節税効果）とデメリット（倒産コスト）が釣り合う点で、企業価値が最大化されると考えます。
104-46,3,法人税と倒産コストが存在する場合のMM理論（トレードオフ理論）によって、J-REITの資本構成を説明することができる。,FALSE,J-REITでは、導管性要件を満たすことで法人税の大部分が免除されるため、負債の節税効果がほとんど存在せず、この理論では十分に説明できません。
104-46,4,企業価値における負債の節税効果と倒産コストの期待値には、シナジー（相互作用）の関係がある。,FALSE,両者は互いに打ち消しあう「トレードオフ」の関係にあります。
104-47,1,「日経平均株価（日経225）」が下落した場合、「TOPIX（東証株価指数）」は上昇することもある。,TRUE,算出方法が異なるため（日経平均は株価平均型、TOPIXは時価総額加重平均型）、両者の動きは必ずしも一致しません。
104-47,2,「日経平均株価（日経225）」は、株式時価総額を指数化したものである。,FALSE,日経平均株価は、構成銘柄の株価を単純平均に近い形で指数化した「株価平均型」のインデックスです。
104-47,3,不動産証券化協会が公表しているAJPIは、一定の投資期間に実際に売買された不動産を基礎として、総合収益率を算出している。,FALSE,AJPIは、実際に取引された不動産ではなく、J-REITや私募ファンドが「保有」している不動産を母集団として収益率を算出しています。
104-47,4,東証REIT指数には、TOPIXとは異なり、いわゆる配当込みインデックスだけが存在している。,FALSE,東証REIT指数にも、分配金を再投資したと仮定して算出する「配当込み指数（トータルリターン・インデックス）」と、価格変動のみを示す「価格指数」の両方が存在します。
104-48,イ,市場リスク（システマティックリスク）は、個別企業もしくはその企業が属する業界特有の要因によっても生じる。,FALSE,個別企業や業界特有の要因によって生じるリスクは「個別リスク（アンシステマティックリスク）」です。市場リスクは、経済全体など市場全体に影響を及ぼす要因によるリスクです。
104-48,ロ,個々の銘柄が市場リスクに影響を受ける度合いは、ベータ（β＝当銘柄と市場のリターンの共分散／市場のリターンの分散）と呼ばれる指標で表される。,TRUE,はい、ベータ値が1であれば市場全体と同じように動き、1より大きければ市場より大きく、1より小さければ市場より小さく動くことを示します。
104-48,ハ,妥当株価を算出するモデルの一つである「定額配当割引モデル」は、配当の成長率が永久に一定であると仮定する。,FALSE,配当の成長率が一定と仮定するのは「定率成長配当割引モデル」です。
104-48,ニ,CAPMで個別銘柄の期待リターンを算出する計算式は、「リスクフリーレート＋エクイティリスクプレミアム÷ベータ」である。,FALSE,正しい計算式は「リスクフリーレート＋エクイティリスクプレミアム×ベータ」です。
